num,user_id,register_dt,LTV,is_churn,channel,cost_of_utilization
2197,14542,2020-05-11,593.7488171327591,1,Контекстная реклама,690.6270108743095
1057,13402,2020-03-03,619.6956412085026,0,Контекстная реклама,646.5174099455456
1062,13407,2020-03-03,590.8986656082056,1,Email рассылка,204.55066719589718
3572,15917,2020-08-01,573.3885565070216,0,Email рассылка,213.30572174648924
2422,14767,2020-05-24,569.981923954,0,ТВ,2150.0903802300004
1181,13526,2020-03-10,619.8082921090318,0,Поиск,38.01917078909683
1412,13757,2020-03-24,589.6968780557152,1,Контекстная реклама,697.5153073052843
241,12586,2020-01-15,611.7128415592316,0,Контекстная реклама,660.0881693493062
1528,13873,2020-03-31,602.570111594626,1,Контекстная реклама,675.6308102891358
2257,14602,2020-05-14,590.6866430055187,1,Email рассылка,204.65667849724065
2132,14477,2020-05-07,584.7592743830421,0,Email рассылка,207.62036280847894
3537,15882,2020-07-30,559.8861853420707,0,ТВ,2200.5690732896464
3631,15976,2020-08-04,579.4681957200302,0,Поиск,42.053180427996985
397,12742,2020-01-24,628.637937659543,0,Контекстная реклама,631.3155059787769
2398,14743,2020-05-22,558.6469957328601,1,Контекстная реклама,750.3001072541379
3396,15741,2020-07-21,567.6775038062742,1,Контекстная реклама,734.9482435293338
2922,15267,2020-06-23,578.2727744147592,1,Email рассылка,210.86361279262042
3704,16049,2020-08-08,544.2852993247616,1,Email рассылка,227.85735033761918
29,12374,2020-01-02,599.789266737142,0,ТВ,2001.05366631429
253,12598,2020-01-15,605.3260296188874,0,Поиск,39.46739703811126
3080,15425,2020-07-02,566.6532024500464,0,Контекстная реклама,736.6895558349212
829,13174,2020-02-19,581.7811039909736,0,Контекстная реклама,710.9721232153448
1600,13945,2020-04-05,591.2984872854572,1,Контекстная реклама,694.7925716147226
1536,13881,2020-04-01,574.1727079679775,1,Email рассылка,212.91364601601123
3076,15421,2020-07-02,596.106087167208,1,Email рассылка,201.946956416396
3510,15855,2020-07-28,576.957401882107,0,ТВ,2115.212990589465
1191,13536,2020-03-11,578.3849003200196,0,Поиск,42.16150996799804
1035,13380,2020-03-02,577.777033081043,1,Контекстная реклама,717.7790437622269
1046,13391,2020-03-02,587.8736651309237,0,Контекстная реклама,700.6147692774299
2923,15268,2020-06-23,590.951581504723,0,Контекстная реклама,695.382311441971
3507,15852,2020-07-28,587.7637043754415,1,Email рассылка,206.11814781227923
649,12994,2020-02-08,625.3960206652055,0,Email рассылка,187.30198966739727
1730,14075,2020-04-13,598.9934521786856,1,ТВ,2005.0327391065716
2033,14378,2020-04-30,584.8254650325623,0,Поиск,41.51745349674376
2833,15178,2020-06-17,565.7876820011091,0,Контекстная реклама,738.1609405981144
2435,14780,2020-05-25,585.6816477218263,1,Контекстная реклама,704.3411988728952
2271,14616,2020-05-15,597.757256310457,1,Контекстная реклама,683.8126642722231
1584,13929,2020-04-04,594.0814596228677,1,Email рассылка,202.95927018856617
924,13269,2020-02-24,604.6558277104621,1,Email рассылка,197.67208614476897
619,12964,2020-02-06,600.5951425030589,0,ТВ,1997.0242874847052
1929,14274,2020-04-24,588.9500975132304,0,Поиск,41.10499024867696
711,13056,2020-02-12,619.303830743172,1,Контекстная реклама,647.1834877366075
3045,15390,2020-06-30,591.0650613762687,0,Контекстная реклама,695.1893956603434
1505,13850,2020-03-30,576.6539859185763,0,Контекстная реклама,719.6882239384204
1066,13411,2020-03-03,594.1673444586075,0,Email рассылка,202.91632777069623
2947,15292,2020-06-24,569.4932564509303,1,Email рассылка,215.25337177453486
1612,13957,2020-04-06,571.0003846039076,1,ТВ,2144.9980769804615
2244,14589,2020-05-13,602.3467264738789,0,Поиск,39.76532735261211
122,12467,2020-01-08,611.5312180592916,0,Контекстная реклама,660.3969292992042
2695,15040,2020-06-09,600.2083084669562,0,Контекстная реклама,679.6458756061746
1618,13963,2020-04-06,582.6829229062138,1,Контекстная реклама,709.4390310594366
196,12541,2020-01-12,605.360821517893,0,Email рассылка,197.3195892410535
3651,15996,2020-08-05,570.6100153919408,0,Email рассылка,214.6949923040296
1952,14297,2020-04-26,561.0452996111648,1,ТВ,2194.773501944176
96,12441,2020-01-06,628.3377830420352,0,Поиск,37.16622169579647
2165,14510,2020-05-09,577.1083441378471,0,Контекстная реклама,718.9158149656598
826,13171,2020-02-19,608.8002113693519,1,Контекстная реклама,665.0396406721018
1241,13586,2020-03-14,582.8063397635723,0,Контекстная реклама,709.2292224019271
847,13192,2020-02-20,612.2938739751112,0,Email рассылка,193.85306301244444
117,12462,2020-01-08,609.1561631692323,0,Email рассылка,195.42191841538389
1204,13549,2020-03-11,574.7916125211605,1,ТВ,2126.041937394198
3115,15460,2020-07-04,574.4203623893593,0,Поиск,42.55796376106407
24,12369,2020-01-02,627.1817239929612,0,Контекстная реклама,633.791069211966
2353,14698,2020-05-20,576.5839767080473,0,Контекстная реклама,719.8072395963195
3621,15966,2020-08-04,571.6023808762475,0,Контекстная реклама,728.2759525103794
3364,15709,2020-07-20,581.4871997587838,1,Email рассылка,209.25640012060805
2777,15122,2020-06-14,572.5409559211769,0,Email рассылка,213.72952203941156
2609,14954,2020-06-04,586.3978516119066,0,ТВ,2068.010741940467
1123,13468,2020-03-07,572.3870420074322,0,Поиск,42.761295799256786
3468,15813,2020-07-26,551.122649528545,0,Контекстная реклама,763.0914958014733
2192,14537,2020-05-10,599.492976328184,0,Контекстная реклама,680.8619402420871
1153,13498,2020-03-08,586.6095866905475,0,Контекстная реклама,702.7637026260692
3488,15833,2020-07-27,567.2846473914368,0,Email рассылка,216.3576763042816
405,12750,2020-01-24,595.7312693484049,0,Email рассылка,202.13436532579755
1695,14040,2020-04-11,582.0773317909013,1,ТВ,2089.6133410454936
750,13095,2020-02-14,614.5660003253278,1,Поиск,38.543399967467224
308,12653,2020-01-19,604.4587618341774,0,Контекстная реклама,672.4201048818984
3598,15943,2020-08-03,579.5937336891711,1,Контекстная реклама,714.6906527284092
2377,14722,2020-05-21,573.0062296958126,0,Контекстная реклама,725.8894095171185
3616,15961,2020-08-04,559.648421060936,1,Email рассылка,220.175789469532
1471,13816,2020-03-28,609.5234749690931,0,Email рассылка,195.23826251545344
835,13180,2020-02-19,597.2054145856611,0,ТВ,2013.9729270716948
2403,14748,2020-05-23,599.8200829687087,1,Поиск,40.01799170312913
190,12535,2020-01-11,607.3961105238416,0,Контекстная реклама,667.4266121094694
975,13320,2020-02-27,589.6319017693368,1,Контекстная реклама,697.6257669921274
2218,14563,2020-05-12,581.6408199576874,1,Контекстная реклама,711.2106060719312
3643,15988,2020-08-05,555.1044112213353,0,Email рассылка,222.44779438933233
3653,15998,2020-08-06,583.1161589066114,1,Email рассылка,208.44192054669432
2354,14699,2020-05-20,564.6950158652724,0,ТВ,2176.524920673638
3521,15866,2020-07-29,561.8565070188665,0,Поиск,43.81434929811334
530,12875,2020-02-01,588.2225056870818,1,Контекстная реклама,700.0217403319609
1096,13441,2020-03-05,602.5562018306482,1,Контекстная реклама,675.6544568878979
322,12667,2020-01-19,582.1624230746668,0,Контекстная реклама,710.3238807730663
1723,14068,2020-04-12,600.4144441106091,1,Email рассылка,199.79277794469547
1943,14288,2020-04-25,586.3432617272873,0,Email рассылка,206.82836913635634
645,12990,2020-02-08,622.1899490001517,1,ТВ,1889.0502549992411
2974,15319,2020-06-25,588.0530970261475,0,Поиск,41.19469029738524
1704,14049,2020-04-11,593.9704429200422,0,Контекстная реклама,690.2502470359283
1239,13584,2020-03-13,599.3846924766569,0,Контекстная реклама,681.0460227896832
2627,14972,2020-06-05,594.7106015770014,0,Контекстная реклама,688.9919773190977
3176,15521,2020-07-08,566.8222184766096,1,Email рассылка,216.5888907616952
3383,15728,2020-07-21,574.5830239842014,0,Email рассылка,212.7084880078993
1190,13535,2020-03-11,590.6281307934628,1,ТВ,2046.859346032686
225,12570,2020-01-14,607.7152837374643,0,Поиск,39.228471626253565
2788,15133,2020-06-15,599.7211492119764,0,Контекстная реклама,680.4740463396403
3718,16063,2020-08-09,586.9008159065846,1,Контекстная реклама,702.2686129588061
2713,15058,2020-06-10,562.1654928758676,1,Контекстная реклама,744.3186621110251
2546,14891,2020-05-31,555.409114372638,1,Email рассылка,222.29544281368103
2325,14670,2020-05-18,602.6365319481563,0,Email рассылка,198.68173402592183
592,12937,2020-02-05,626.7782483941883,0,ТВ,1866.1087580290584
1441,13786,2020-03-26,594.9323703527847,1,Поиск,40.50676296472153
996,13341,2020-02-28,621.4183967825752,1,Контекстная реклама,643.5887254696222
359,12704,2020-01-21,604.3612315845371,0,Контекстная реклама,672.5859063062868
2986,15331,2020-06-26,573.3217600355872,1,Контекстная реклама,725.3530079395016
3104,15449,2020-07-04,559.6582518919897,0,Email рассылка,220.17087405400514
3225,15570,2020-07-12,567.0147803380039,0,Email рассылка,216.49260983099802
366,12711,2020-01-22,580.16165750836,0,ТВ,2099.1917124582
1020,13365,2020-03-01,605.0797489467818,0,Поиск,39.492025105321815
1941,14286,2020-04-25,597.6269867574238,1,Контекстная реклама,684.0341225123796
2104,14449,2020-05-05,583.7639030529884,1,Контекстная реклама,707.6013648099197
976,13321,2020-02-27,595.6103170465683,1,Контекстная реклама,687.4624610208338
449,12794,2020-01-27,587.8674681005525,0,Email рассылка,206.06626594972374
1930,14275,2020-04-24,598.8807464957331,1,Email рассылка,200.55962675213348
332,12677,2020-01-20,604.6332350767102,0,ТВ,1976.8338246164487
2548,14893,2020-05-31,602.4203724687717,0,Поиск,39.75796275312283
3403,15748,2020-07-22,566.4831887091618,0,Контекстная реклама,736.9785791944248
2662,15007,2020-06-07,586.9389624144292,1,Контекстная реклама,702.2037638954705
3272,15617,2020-07-14,590.2468460869436,0,Контекстная реклама,696.580361652196
317,12662,2020-01-19,598.9569319110788,0,Email рассылка,200.5215340444606
3711,16056,2020-08-09,570.0571435757554,0,Email рассылка,214.97142821212233
3543,15888,2020-07-30,553.0088378168109,0,ТВ,2234.955810915945
540,12885,2020-02-01,605.9021342569575,0,Поиск,39.40978657430425
3604,15949,2020-08-03,575.5227279716823,0,Контекстная реклама,721.61136244814
2284,14629,2020-05-16,568.1295870305896,1,Контекстная реклама,734.1797020479976
78,12423,2020-01-05,631.0893263565172,0,Контекстная реклама,627.1481451939209
121,12466,2020-01-08,622.7574404030192,0,Email рассылка,188.62127979849038
983,13328,2020-02-28,603.7193791787694,0,Email рассылка,198.1403104106153
3589,15934,2020-08-02,544.8098410420685,1,ТВ,2275.950794789658
2315,14660,2020-05-18,604.7345870973593,1,Поиск,39.52654129026406
2302,14647,2020-05-17,601.8153908266581,1,Контекстная реклама,676.9138355946811
1247,13592,2020-03-14,575.2572959698741,1,Контекстная реклама,722.0625968512139
1755,14100,2020-04-14,606.5799903382444,1,Контекстная реклама,668.8140164249845
2874,15219,2020-06-20,594.1680081070207,1,Email рассылка,202.91599594648966
2426,14771,2020-05-24,575.236464576374,0,Email рассылка,212.38176771181298
1252,13597,2020-03-14,579.7333625123583,0,ТВ,2101.333187438208
3196,15541,2020-07-10,553.882673409275,1,Поиск,44.6117326590725
497,12842,2020-01-30,621.6384343151626,0,Контекстная реклама,643.2146616642235
1814,14159,2020-04-18,600.9908349066484,0,Контекстная реклама,678.3155806586979
3529,15874,2020-07-29,567.5195870755916,0,Контекстная реклама,735.2167019714942
113,12458,2020-01-07,631.3324972506025,0,Email рассылка,184.33375137469875
3499,15844,2020-07-28,554.6483209996165,0,Email рассылка,222.67583950019173
282,12627,2020-01-17,605.0196394730583,0,ТВ,1974.9018026347082
173,12518,2020-01-11,629.1802004387939,0,Поиск,37.081979956120605
2537,14882,2020-05-31,599.604445217327,0,Контекстная реклама,680.6724431305441
200,12545,2020-01-12,609.4522819379661,0,Контекстная реклама,663.9311207054577
932,13277,2020-02-25,621.239504167513,1,Контекстная реклама,643.8928429152279
1030,13375,2020-03-01,580.6471965872821,1,Email рассылка,209.67640170635894
3606,15951,2020-08-03,564.1866516962912,1,Email рассылка,217.90667415185442
2952,15297,2020-06-24,552.8617282678672,0,ТВ,2235.691358660664
159,12504,2020-01-10,592.747389843001,0,Поиск,40.7252610156999
3729,16074,2020-08-10,540.0004599515278,1,Контекстная реклама,781.9992180824026
633,12978,2020-02-07,621.4872237370391,0,Контекстная реклама,643.4717196470335
2108,14453,2020-05-05,565.6920406490381,0,Контекстная реклама,738.3235308966351
3466,15811,2020-07-26,552.4586532330251,0,Email рассылка,223.77067338348746
1825,14170,2020-04-18,577.3140592309738,0,Email рассылка,211.34297038451308
507,12852,2020-01-30,584.7283021611013,1,ТВ,2076.358489194494
2250,14595,2020-05-14,570.6849315076249,0,Поиск,42.93150684923751
529,12874,2020-02-01,612.5628979797336,1,Контекстная реклама,658.6430734344527
3690,16035,2020-08-08,566.490046275206,1,Контекстная реклама,736.9669213321497
2801,15146,2020-06-15,553.365247568331,0,Контекстная реклама,759.2790791338373
3634,15979,2020-08-05,548.4980968544362,1,Email рассылка,225.7509515727819
1413,13758,2020-03-25,594.2975678877585,0,Email рассылка,202.8512160561207
6,12351,2020-01-01,601.5505374919464,0,ТВ,1992.2473125402676
2981,15326,2020-06-26,552.4028943936756,0,Поиск,44.759710560632435
3159,15504,2020-07-07,570.0689675195401,0,Контекстная реклама,730.8827552167818
1765,14110,2020-04-15,573.1363045149697,0,Контекстная реклама,725.6682823245515
188,12533,2020-01-11,586.4346443328395,0,Контекстная реклама,703.0611046341728
2242,14587,2020-05-13,595.9624458484407,0,Email рассылка,202.01877707577964
1656,14001,2020-04-09,564.1688562117417,1,Email рассылка,217.9155718941291
819,13164,2020-02-18,620.1509248895278,1,ТВ,1899.245375552361
3025,15370,2020-06-29,579.1249018960812,0,Поиск,42.08750981039189
469,12814,2020-01-28,612.4604579220826,0,Контекстная реклама,658.8172215324596
2443,14788,2020-05-25,576.7000136560994,0,Контекстная реклама,719.609976784631
2406,14751,2020-05-23,583.7520007743398,1,Контекстная реклама,707.6215986836224
2186,14531,2020-05-10,601.6733307869024,0,Email рассылка,199.16333460654877
1212,13557,2020-03-12,619.1186815246851,0,Email рассылка,190.44065923765746
870,13215,2020-02-21,619.6599942589014,1,ТВ,1901.700028705493
152,12497,2020-01-09,601.6181794963205,0,Поиск,39.83818205036795
3218,15563,2020-07-11,580.7085573613344,0,Контекстная реклама,712.7954524857313
3545,15890,2020-07-30,549.9235144743386,1,Контекстная реклама,765.1300253936244
218,12563,2020-01-13,629.3942552920964,0,Контекстная реклама,630.0297660034362
943,13288,2020-02-25,604.6769886767042,0,Email рассылка,197.66150566164788
3305,15650,2020-07-16,561.2056691626715,0,Email рассылка,219.39716541866426
2477,14822,2020-05-27,557.6742430662351,1,ТВ,2211.628784668824
2594,14939,2020-06-03,563.7244905518083,0,Поиск,43.62755094481916
484,12829,2020-01-29,582.7585788571535,0,Контекстная реклама,709.310415942839
2760,15105,2020-06-13,581.1944031877215,1,Контекстная реклама,711.9695145808735
1694,14039,2020-04-11,571.8430727707671,1,Контекстная реклама,727.8667762896958
2419,14764,2020-05-24,556.3141066818969,1,Email рассылка,221.8429466590516
2603,14948,2020-06-03,582.0828958430593,1,Email рассылка,208.95855207847032
3562,15907,2020-07-31,542.1920869489516,1,ТВ,2289.0395652552425
1770,14115,2020-04-15,569.6668007007845,1,Поиск,43.033319929921554
1595,13940,2020-04-05,578.8729652948592,1,Контекстная реклама,715.9159589987393
2107,14452,2020-05-05,603.1113433519195,1,Контекстная реклама,674.7107163017369
925,13270,2020-02-24,607.7667835858778,1,Контекстная реклама,666.7964679040078
1712,14057,2020-04-12,568.716871043644,1,Email рассылка,215.64156447817803
2643,14988,2020-06-06,568.1987344698732,0,Email рассылка,215.90063276506336
2159,14504,2020-05-08,587.9946010000954,1,ТВ,2060.026994999523
2330,14675,2020-05-19,578.4445395383219,0,Поиск,42.15554604616781
2374,14719,2020-05-21,580.2722978059724,0,Контекстная реклама,713.5370937298469
2299,14644,2020-05-17,566.5104743235727,1,Контекстная реклама,736.9321936499264
2310,14655,2020-05-17,558.4555410103935,1,Контекстная реклама,750.625580282331
94,12439,2020-01-06,628.3948659860798,0,Email рассылка,185.80256700696012
3515,15860,2020-07-29,560.3548900432781,0,Email рассылка,219.82255497836096
2972,15317,2020-06-25,563.8396824620379,0,ТВ,2180.8015876898103
1629,13974,2020-04-07,601.1611358401739,1,Поиск,39.883886415982616
2391,14736,2020-05-22,563.2863793423185,0,Контекстная реклама,742.4131551180585
2751,15096,2020-06-12,573.2192731546893,0,Контекстная реклама,725.5272356370282
1772,14117,2020-04-15,604.5933779256866,1,Контекстная реклама,672.1912575263328
510,12855,2020-01-31,579.1189257980286,0,Email рассылка,210.4405371009857
504,12849,2020-01-30,618.5882312939843,0,Email рассылка,190.7058843530078
881,13226,2020-02-22,591.6047860865303,1,ТВ,2041.976069567348
3321,15666,2020-07-17,590.7522922780208,0,Поиск,40.92477077219792
889,13234,2020-02-22,620.0356663941807,0,Контекстная реклама,645.9393671298928
447,12792,2020-01-27,599.7352661657324,0,Контекстная реклама,680.450047518255
1610,13955,2020-04-06,572.6286923290202,0,Контекстная реклама,726.5312230406657
1268,13613,2020-03-15,583.7315600462526,0,Email рассылка,208.13421997687368
227,12572,2020-01-14,620.1384951285373,0,Email рассылка,189.93075243573134
3522,15867,2020-07-29,547.4868653405119,0,ТВ,2262.56567329744
385,12730,2020-01-23,618.1177703224901,0,Поиск,38.188222967750995
815,13160,2020-02-18,610.3885848028557,1,Контекстная реклама,662.3394058351453
2621,14966,2020-06-05,563.3656495187895,0,Контекстная реклама,742.2783958180579
1931,14276,2020-04-24,575.2498109151452,0,Контекстная реклама,722.0753214442533
3792,16137,2020-08-14,546.0424326841597,1,Email рассылка,226.97878365792013
2163,14508,2020-05-09,598.6236761165766,1,Email рассылка,200.6881619417117
2827,15172,2020-06-17,557.121946262821,0,ТВ,2214.390268685895
1410,13755,2020-03-24,575.8160415207909,0,Поиск,42.418395847920905
3554,15899,2020-07-31,542.0323505404842,1,Контекстная реклама,778.5450040811767
1624,13969,2020-04-07,612.945972534462,1,Контекстная реклама,657.9918466914146
1344,13689,2020-03-20,589.2944436370524,1,Контекстная реклама,698.1994458170109
2068,14413,2020-05-03,588.1892000448285,0,Email рассылка,205.90539997758577
611,12956,2020-02-06,609.1602675661866,0,Email рассылка,195.4198662169067
2012,14357,2020-04-29,604.9416605149617,1,ТВ,1975.2916974251916
1631,13976,2020-04-07,594.9296535732914,0,Поиск,40.50703464267086
2951,15296,2020-06-24,576.2782276586793,1,Контекстная реклама,720.3270129802452
455,12800,2020-01-27,586.8724489681557,0,Контекстная реклама,702.3168367541352
3287,15632,2020-07-15,561.602607933985,1,Контекстная реклама,745.2755665122254
3622,15967,2020-08-04,578.2823594121492,1,Email рассылка,210.85882029392542
3699,16044,2020-08-08,573.9847279936895,0,Email рассылка,213.00763600315526
1619,13964,2020-04-06,583.482754250508,1,ТВ,2082.5862287474597
3135,15480,2020-07-06,595.5125254125533,1,Поиск,40.44874745874467
777,13122,2020-02-16,590.8421570303876,1,Контекстная реклама,695.5683330483411
495,12840,2020-01-30,608.9873101954373,0,Контекстная реклама,664.7215726677565
45,12390,2020-01-03,607.240093005639,0,Контекстная реклама,667.6918418904137
329,12674,2020-01-20,610.3662006073812,0,Email рассылка,194.81689969630943
2748,15093,2020-06-12,552.8430817618189,1,Email рассылка,223.57845911909055
3161,15506,2020-07-07,579.918358965441,0,ТВ,2100.4082051727946
3138,15483,2020-07-06,589.9152760019529,0,Поиск,41.00847239980472
3506,15851,2020-07-28,562.7807934891422,0,Контекстная реклама,743.2726510684582
3123,15468,2020-07-05,554.5169937134071,1,Контекстная реклама,757.3211106872079
2717,15062,2020-06-10,558.5465589294852,1,Контекстная реклама,750.4708498198751
2078,14423,2020-05-03,595.3680482810287,1,Email рассылка,202.31597585948566
3296,15641,2020-07-16,562.0905720129923,1,Email рассылка,218.95471399350384
2047,14392,2020-05-01,582.2183455091081,0,ТВ,2088.90827245446
3187,15532,2020-07-09,559.2530175259478,0,Поиск,44.07469824740521
2214,14559,2020-05-11,563.6644953634568,0,Контекстная реклама,741.7703578821233
3183,15528,2020-07-09,580.6143183609823,0,Контекстная реклама,712.95565878633
2066,14411,2020-05-02,596.0022399422227,0,Контекстная реклама,686.7961920982215
3809,16154,2020-08-15,557.5892898894319,1,Email рассылка,221.20535505528403
2390,14735,2020-05-22,563.2904043587889,0,Email рассылка,218.35479782060557
1068,13413,2020-03-04,572.4884314743344,1,ТВ,2137.5578426283278
3301,15646,2020-07-16,553.0892207773595,0,Поиск,44.69107792226404
1054,13399,2020-03-03,581.8958423118556,0,Контекстная реклама,710.7770680698454
3582,15927,2020-08-02,560.0283931287001,0,Контекстная реклама,747.9517316812098
560,12905,2020-02-02,604.2560442430645,1,Контекстная реклама,672.7647247867905
512,12857,2020-01-31,627.7000531549368,1,Email рассылка,186.14997342253164
3559,15904,2020-07-31,563.4804943737596,1,Email рассылка,218.2597528131202
361,12706,2020-01-21,590.240054408323,0,ТВ,2048.7997279583847
2296,14641,2020-05-17,557.4239551527851,0,Поиск,44.2576044847215
2935,15280,2020-06-23,592.8523582965983,0,Контекстная реклама,692.1509908957829
2497,14842,2020-05-28,590.2100209969489,1,Контекстная реклама,696.642964305187
1882,14227,2020-04-21,609.9927977201653,0,Контекстная реклама,663.012243875719
37,12382,2020-01-03,628.3345109334734,0,Email рассылка,185.83274453326328
2082,14427,2020-05-03,596.7756390003833,1,Email рассылка,201.61218049980835
2750,15095,2020-06-12,590.7192594005162,1,ТВ,2046.4037029974188
3134,15479,2020-07-06,552.3858032489459,1,Поиск,44.76141967510541
2930,15275,2020-06-23,551.3618922816314,0,Контекстная реклама,762.6847831212266
995,13340,2020-02-28,575.342945710762,1,Контекстная реклама,721.9169922917047
1075,13420,2020-03-04,601.731266920836,0,Контекстная реклама,677.0568462345788
1768,14113,2020-04-15,569.8812830498769,1,Email рассылка,215.05935847506154
551,12896,2020-02-02,582.1396735404405,0,Email рассылка,208.93016322977974
3614,15959,2020-08-03,586.9935334076047,0,ТВ,2065.032332961977
3541,15886,2020-07-30,564.7353364020548,0,Поиск,43.52646635979452
2281,14626,2020-05-16,589.8192993183077,0,Контекстная реклама,697.3071911588769
2039,14384,2020-05-01,587.7514326752679,0,Контекстная реклама,700.8225644520446
905,13250,2020-02-23,595.8655357035345,0,Контекстная реклама,687.0285893039912
3071,15416,2020-07-02,588.6509904813245,0,Email рассылка,205.67450475933776
2847,15192,2020-06-18,594.6544585176632,1,Email рассылка,202.67277074116842
2313,14658,2020-05-18,565.0359480690036,1,ТВ,2174.8202596549822
2984,15329,2020-06-26,564.8553913923362,1,Поиск,43.514460860766384
2067,14412,2020-05-02,604.9948243009968,1,Контекстная реклама,671.5087986883054
2085,14430,2020-05-04,597.9888552710154,0,Контекстная реклама,683.4189460392737
1444,13789,2020-03-26,591.1062472161159,0,Контекстная реклама,695.119379732603
1235,13580,2020-03-13,615.0137281814846,0,Email рассылка,192.49313590925772
327,12672,2020-01-20,607.7912061367875,0,Email рассылка,196.10439693160623
1968,14313,2020-04-26,605.0225474765723,0,ТВ,1974.8872626171387
1524,13869,2020-03-31,584.2833441774491,0,Поиск,41.57166558225509
156,12501,2020-01-10,590.4712223492929,0,Контекстная реклама,696.198922006202
1149,13494,2020-03-08,597.4898671611306,0,Контекстная реклама,684.267225826078
1771,14116,2020-04-15,593.3483820720985,0,Контекстная реклама,691.3077504774326
783,13128,2020-02-16,588.8644532483452,0,Email рассылка,205.56777337582741
1633,13978,2020-04-07,612.5893925541218,0,Email рассылка,193.70530372293914
1103,13448,2020-03-05,619.4925519204216,0,ТВ,1902.5372403978918
920,13265,2020-02-24,577.3237167874563,0,Поиск,42.26762832125437
2976,15321,2020-06-26,567.1831240304192,1,Контекстная реклама,735.7886891482873
2757,15102,2020-06-13,561.2034368362803,0,Контекстная реклама,745.9541573783235
3805,16150,2020-08-15,547.8882956737966,0,Контекстная реклама,768.5898973545458
3336,15681,2020-07-18,570.4539081326907,0,Email рассылка,214.77304593365466
2912,15257,2020-06-22,558.8212498722846,1,Email рассылка,220.58937506385766
284,12629,2020-01-17,623.5810191272756,0,ТВ,1882.0949043636224
3646,15991,2020-08-05,571.5815969470893,0,Поиск,42.84184030529106
3175,15520,2020-07-08,546.1642476902236,0,Контекстная реклама,771.5207789266198
238,12583,2020-01-15,619.5409771776747,0,Контекстная реклама,646.7803387979529
862,13207,2020-02-21,594.4707624568762,0,Контекстная реклама,689.3997038233106
2714,15059,2020-06-10,562.7531228434419,0,Email рассылка,218.62343857827904
963,13308,2020-02-27,608.0211561517257,1,Email рассылка,195.98942192413716
2221,14566,2020-05-12,563.5995497104224,1,ТВ,2182.0022514478883
2386,14731,2020-05-22,603.8551565284043,0,Поиск,39.61448434715957
719,13064,2020-02-12,605.1666647997122,0,Контекстная реклама,671.2166698404892
3062,15407,2020-07-01,556.6878472483958,0,Контекстная реклама,753.6306596777272
3703,16048,2020-08-08,540.4830822969737,1,Контекстная реклама,781.1787600951446
2555,14900,2020-06-01,557.3109660020086,1,Email рассылка,221.34451699899566
854,13199,2020-02-21,617.5326981819628,0,Email рассылка,191.23365090901862
1937,14282,2020-04-25,598.5363009626162,0,ТВ,2007.318495186919
432,12777,2020-01-26,594.3149973513173,0,Поиск,40.56850026486827
1056,13401,2020-03-03,598.9721323570445,1,Контекстная реклама,681.7473749930242
2810,15155,2020-06-16,570.3109516704476,0,Контекстная реклама,730.4713821602392
1826,14171,2020-04-18,581.0022181304514,1,Контекстная реклама,712.2962291782326
404,12749,2020-01-24,620.2785475486031,0,Email рассылка,189.86072622569844
2866,15211,2020-06-19,587.575747326825,0,Email рассылка,206.21212633658752
3072,15417,2020-07-02,582.6867753346028,0,ТВ,2086.566123326986
1184,13529,2020-03-10,573.6480656487663,0,Поиск,42.63519343512336
1569,13914,2020-04-03,608.6711550442742,0,Контекстная реклама,665.2590364247338
1124,13469,2020-03-07,585.7974989433292,0,Контекстная реклама,704.1442517963404
717,13062,2020-02-12,600.263212291293,1,Контекстная реклама,679.5525391048018
3552,15897,2020-07-31,589.0717334430772,0,Email рассылка,205.4641332784614
3414,15759,2020-07-22,583.5260743639794,0,Email рассылка,208.23696281801028
3583,15928,2020-08-02,572.365378292698,1,ТВ,2138.17310853651
2365,14710,2020-05-21,603.7687423764023,0,Поиск,39.62312576235976
977,13322,2020-02-27,601.4572343754139,1,Контекстная реклама,677.5227015617965
636,12981,2020-02-07,614.9602370434859,0,Контекстная реклама,654.567597026074
1371,13716,2020-03-22,573.4416400033942,1,Контекстная реклама,725.1492119942299
1697,14042,2020-04-11,570.5380733768563,1,Email рассылка,214.73096331157183
2576,14921,2020-06-02,593.0074479060243,1,Email рассылка,203.49627604698784
2731,15076,2020-06-11,566.0341872181189,1,ТВ,2169.8290639094057
3099,15444,2020-07-03,589.0860901389394,0,Поиск,41.091390986106056
1356,13701,2020-03-21,586.411502836233,1,Контекстная реклама,703.1004451784038
1299,13644,2020-03-17,596.7486424276738,0,Контекстная реклама,685.5273078729545
2659,15004,2020-06-07,562.5700267112798,0,Контекстная реклама,743.6309545908243
884,13229,2020-02-22,597.8559706548351,1,Email рассылка,201.07201467258247
165,12510,2020-01-10,610.5043899303373,0,Email рассылка,194.74780503483134
594,12939,2020-02-05,589.6986317634736,0,ТВ,2051.506841182632
418,12763,2020-01-25,604.6356648892471,0,Поиск,39.53643351107529
324,12669,2020-01-20,629.3182190230552,0,Контекстная реклама,630.159027660806
3636,15981,2020-08-05,562.8153853424888,1,Контекстная реклама,743.213844917769
296,12641,2020-01-18,625.2438216888593,0,Контекстная реклама,637.0855031289392
2864,15209,2020-06-19,585.1217496290631,0,Email рассылка,207.43912518546847
3525,15870,2020-07-29,552.3170362380688,1,Email рассылка,223.84148188096563
